2026-06-17 16:41:22 | INFO     | src.models.logistic_regression           | Logistic Regression initialized
2026-06-17 20:22:04 | INFO     | src.eda.correlation_analyzer             | Spearman matrix computed ✓
2026-06-17 20:22:04 | INFO     | src.eda.correlation_analyzer             | Top-20 positive pairs extracted (max r=0.9560)
2026-06-17 20:22:04 | INFO     | src.eda.correlation_analyzer             | Top-20 negative pairs extracted (min r=-0.7117)
2026-06-17 20:22:04 | INFO     | src.eda.correlation_analyzer             | Correlation network: 129 pairs |r|≥0.3  (9 high-corr |r|≥0.75)
2026-06-17 20:22:04 | INFO     | src.eda.correlation_analyzer             | Saved: correlation_analysis.csv
2026-06-17 20:22:04 | DEBUG    | src.eda.visualization_manager            | Plot style configured
2026-06-17 20:22:06 | DEBUG    | src.eda.visualization_manager            | Saved plot → outputs\plots\eda\correlation_heatmap_pearson.png
2026-06-17 20:22:06 | DEBUG    | src.eda.visualization_manager            | Plot style configured
2026-06-17 20:22:08 | DEBUG    | src.eda.visualization_manager            | Saved plot → outputs\plots\eda\correlation_heatmap_spearman.png
2026-06-17 20:22:08 | DEBUG    | src.eda.visualization_manager            | Plot style configured
2026-06-17 20:22:09 | DEBUG    | src.eda.visualization_manager            | Saved plot → outputs\plots\eda\top_correlation_pairs.png
2026-06-17 20:22:09 | DEBUG    | src.eda.visualization_manager            | Plot style configured
2026-06-17 20:22:12 | DEBUG    | src.eda.visualization_manager            | Saved plot → outputs\plots\eda\target_correlation_full.png
2026-06-17 20:22:12 | INFO     | src.eda.correlation_analyzer             | CORRELATION ANALYSIS COMPLETE
2026-06-17 20:22:13 | INFO     | src.eda.leakage_analyzer                 | ============================================================
2026-06-17 20:22:13 | INFO     | src.eda.leakage_analyzer                 | M2.1 — LEAKAGE ANALYSIS MODULE
2026-06-17 20:22:13 | INFO     | src.eda.leakage_analyzer                 | ============================================================
2026-06-17 20:22:13 | INFO     | src.eda.leakage_analyzer                 | URLSimilarityIndex AUROC          : 0.996090
2026-06-17 20:22:13 | INFO     | src.eda.leakage_analyzer                 |   All legitimate = 100.0          : True
2026-06-17 20:22:13 | INFO     | src.eda.leakage_analyzer                 |   Phishing mean                   : 49.6515
2026-06-17 20:22:13 | INFO     | src.eda.leakage_analyzer                 |   Legitimate mean                 : 100.0
2026-06-17 20:22:13 | DEBUG    | src.eda.visualization_manager            | Plot style configured
2026-06-17 20:22:18 | DEBUG    | src.eda.visualization_manager            | Saved plot → outputs\plots\eda\leakage_urlsimilarity.png
2026-06-17 20:22:18 | INFO     | src.eda.leakage_analyzer                 | IsHTTPS AUROC                     : 0.754387
2026-06-17 20:22:18 | INFO     | src.eda.leakage_analyzer                 |   All legitimate have HTTPS=1     : True
2026-06-17 20:22:18 | INFO     | src.eda.leakage_analyzer                 |   Phishing sites using HTTPS      : 49.1%
2026-06-17 20:22:18 | INFO     | src.eda.leakage_analyzer                 |   Legitimate sites using HTTPS    : 100.0%
2026-06-17 20:22:18 | DEBUG    | src.eda.visualization_manager            | Plot style configured
2026-06-17 20:22:19 | DEBUG    | src.eda.visualization_manager            | Saved plot → outputs\plots\eda\leakage_https.png
2026-06-17 20:22:19 | DEBUG    | src.eda.visualization_manager            | Plot style configured
2026-06-17 20:22:19 | DEBUG    | src.eda.visualization_manager            | Saved plot → outputs\plots\eda\leakage_auroc_comparison.png
2026-06-17 20:22:19 | INFO     | src.eda.leakage_analyzer                 | Saved: leakage_analysis.csv
2026-06-17 20:22:19 | INFO     | src.eda.leakage_analyzer                 | LEAKAGE ANALYSIS COMPLETE
2026-06-17 20:22:19 | INFO     | src.eda.eda_analyzer                     | Computing TLD analysis …
2026-06-17 20:22:19 | INFO     | src.eda.eda_analyzer                     |   Unique TLDs    : 695
2026-06-17 20:22:19 | INFO     | src.eda.eda_analyzer                     |   Long-tail TLDs : 593 (< 100 samples)
2026-06-17 20:22:19 | INFO     | src.eda.eda_analyzer                     |   Top TLD        : com  (112,382 samples)
2026-06-17 20:22:19 | DEBUG    | src.eda.visualization_manager            | Plot style configured
2026-06-17 20:22:20 | DEBUG    | src.eda.visualization_manager            | Saved plot → outputs\plots\eda\tld_phishing_rate.png
2026-06-17 20:22:20 | DEBUG    | src.eda.visualization_manager            | Plot style configured
2026-06-17 20:22:21 | DEBUG    | src.eda.visualization_manager            | Saved plot → outputs\plots\eda\tld_frequency.png
2026-06-17 20:22:21 | INFO     | src.eda.eda_analyzer                     | Computing feature pre-screening (sample_n=50,000) …
2026-06-17 20:22:32 | INFO     | src.eda.eda_analyzer                     |   MI computed for 48 numeric features
2026-06-17 20:22:32 | INFO     | src.eda.eda_analyzer                     |   Top-5 MI features: ['LineOfCode', 'NoOfExternalRef', 'NoOfImage', 'NoOfSelfRef', 'NoOfJS']
2026-06-17 20:22:32 | INFO     | src.eda.eda_analyzer                     |   Chi-Square binary features: 19
2026-06-17 20:22:32 | DEBUG    | src.eda.visualization_manager            | Plot style configured
2026-06-17 20:22:33 | DEBUG    | src.eda.visualization_manager            | Saved plot → outputs\plots\eda\prescreening_mutual_info.png
2026-06-17 20:22:33 | DEBUG    | src.eda.visualization_manager            | Plot style configured
2026-06-17 20:22:33 | DEBUG    | src.eda.visualization_manager            | Saved plot → outputs\plots\eda\prescreening_anova.png
2026-06-17 20:22:33 | DEBUG    | src.eda.visualization_manager            | Plot style configured
2026-06-17 20:22:37 | DEBUG    | src.eda.visualization_manager            | Saved plot → outputs\plots\eda\outlier_boxplots.png
2026-06-17 20:22:38 | DEBUG    | src.eda.visualization_manager            | Saved plot → outputs\plots\eda\skewness_summary.png
2026-06-17 20:22:38 | INFO     | src.eda.visualization_manager            | M2.1 EDA report saved: C:\Users\admin\Desktop\VS CODE\Explainable-Bias-Aware-Phishing-Detection\outputs\reports\m2_1_eda_report.html
2026-06-17 20:26:51 | INFO     | src.data.splitter                        | =======================================================
2026-06-17 20:26:51 | INFO     | src.data.splitter                        | M3.1 — STRATIFIED TRAIN/TEST SPLIT
2026-06-17 20:26:51 | INFO     | src.data.splitter                        | =======================================================
2026-06-17 20:26:51 | INFO     | src.data.splitter                        | Stratified split: 188,296 train / 47,074 test (test_size=0.2, seed=42)
2026-06-17 20:26:51 | INFO     | src.data.splitter                        |   Phishing % — original: 42.71%  train: 42.71%  test: 42.71%
2026-06-17 20:26:51 | INFO     | src.data.splitter                        | Class balance PASSED ✓
2026-06-17 20:26:51 | INFO     | src.data.splitter                        | Saved y_train.csv (188,296)  y_test.csv (47,074)
2026-06-17 20:26:51 | DEBUG    | src.data.splitter                        | Split applied: train=188,296  test=47,074
2026-06-17 20:26:54 | INFO     | src.data.splitter                        | Saved → raw_X_train.csv  (188,296 rows)  |  raw_X_test.csv  (47,074 rows)
2026-06-17 20:26:55 | DEBUG    | src.data.splitter                        | Split applied: train=188,296  test=47,074
2026-06-17 20:26:58 | INFO     | src.data.splitter                        | Saved → raw_X_train.csv  (188,296 rows)  |  raw_X_test.csv  (47,074 rows)
2026-06-17 20:26:58 | INFO     | src.data.splitter                        | =======================================================
2026-06-17 20:26:58 | INFO     | src.data.splitter                        | SPLIT COMPLETE — train: 188,296  test: 47,074
2026-06-17 20:26:58 | INFO     | src.data.splitter                        | =======================================================
2026-06-17 20:26:58 | INFO     | src.features.encoding                    | TLDFrequencyEncoder fitted: 661 unique TLDs → top-50 preserved, 611 bucketed as rare_tld (rank=51)
2026-06-17 20:26:58 | INFO     | src.features.encoding                    | TLD encoding report: 50 top TLDs + 1 rare bucket
2026-06-17 20:27:03 | INFO     | src.features.preprocessing               | OutlierClipper fitted: P99.9 thresholds computed for 48 numeric columns
2026-06-17 20:27:03 | INFO     | src.features.preprocessing               | RobustScalerTransformer fitted: 29 columns scaled, 20 binary columns unchanged
2026-06-17 20:27:03 | INFO     | src.features.engineering                 | FeatureEngineer fitted (no-op): input has 49 columns
2026-06-17 20:27:03 | DEBUG    | src.features.engineering                 | FeatureEngineer: added 7 features → output shape (188296, 56)
2026-06-17 20:27:03 | INFO     | src.features.engineering                 | FeatureEngineer output validation PASSED ✓
2026-06-17 20:27:04 | INFO     | src.features.pipeline_builder            | Saved: engineered_features_report.csv  (7 rows)
2026-06-17 20:27:04 | INFO     | src.features.pipeline_builder            | Built pipeline for Track A with steps: ['engineer', 'tld_enc', 'clipper', 'log1p', 'scaler']
2026-06-17 20:27:04 | INFO     | src.features.pipeline_builder            | Built pipeline for Track B with steps: ['engineer', 'tld_enc', 'clipper', 'log1p', 'scaler']
2026-06-17 20:27:04 | INFO     | src.features.pipeline_builder            | =======================================================
2026-06-17 20:27:04 | INFO     | src.features.pipeline_builder            | M3.1 — FULL PREPROCESSING PIPELINE
2026-06-17 20:27:04 | INFO     | src.features.pipeline_builder            | =======================================================
2026-06-17 20:27:04 | INFO     | src.features.pipeline_builder            | 
────────────────────────────────────────
2026-06-17 20:27:04 | INFO     | src.features.pipeline_builder            | TRACK A
2026-06-17 20:27:04 | INFO     | src.features.pipeline_builder            | ────────────────────────────────────────
2026-06-17 20:27:04 | INFO     | src.features.pipeline_builder            | Built pipeline for Track A with steps: ['engineer', 'tld_enc', 'clipper', 'log1p', 'scaler']
2026-06-17 20:27:04 | INFO     | src.features.pipeline_builder            | Fitting pipeline on 188,296 training rows × 50 columns …
2026-06-17 20:27:04 | INFO     | src.features.engineering                 | FeatureEngineer fitted (no-op): input has 50 columns
2026-06-17 20:27:04 | DEBUG    | src.features.engineering                 | FeatureEngineer: added 7 features → output shape (188296, 57)
2026-06-17 20:27:04 | DEBUG    | src.features.pipeline_builder            |   Step 'engineer' fitted — output shape: (188296, 57)
2026-06-17 20:27:04 | INFO     | src.features.encoding                    | TLDFrequencyEncoder fitted: 661 unique TLDs → top-50 preserved, 611 bucketed as rare_tld (rank=51)
2026-06-17 20:27:04 | DEBUG    | src.features.encoding                    | TLDFrequencyEncoder: 15392/188296 rows had unseen TLDs → assigned rare rank 51
2026-06-17 20:27:04 | DEBUG    | src.features.pipeline_builder            |   Step 'tld_enc' fitted — output shape: (188296, 57)
2026-06-17 20:27:04 | INFO     | src.features.preprocessing               | OutlierClipper fitted: P99.9 thresholds computed for 57 numeric columns
2026-06-17 20:27:05 | DEBUG    | src.features.pipeline_builder            |   Step 'clipper' fitted — output shape: (188296, 57)
2026-06-17 20:27:05 | INFO     | src.features.preprocessing               | Log1pTransformer fitted: 15/15 features present
2026-06-17 20:27:05 | DEBUG    | src.features.pipeline_builder            |   Step 'log1p' fitted — output shape: (188296, 57)
2026-06-17 20:27:05 | INFO     | src.features.preprocessing               | RobustScalerTransformer fitted: 37 columns scaled, 20 binary columns unchanged
2026-06-17 20:27:06 | DEBUG    | src.features.pipeline_builder            |   Step 'scaler' fitted — output shape: (188296, 57)
2026-06-17 20:27:06 | INFO     | src.features.pipeline_builder            | Intermediate outlier clipping validation PASSED ✓
2026-06-17 20:27:06 | INFO     | src.features.pipeline_builder            | Pipeline fitting complete ✓
2026-06-17 20:27:06 | DEBUG    | src.features.engineering                 | FeatureEngineer: added 7 features → output shape (188296, 57)
2026-06-17 20:27:06 | DEBUG    | src.features.pipeline_builder            |   Step 'engineer' transform done — shape: (188296, 57)
2026-06-17 20:27:06 | DEBUG    | src.features.encoding                    | TLDFrequencyEncoder: 15392/188296 rows had unseen TLDs → assigned rare rank 51
2026-06-17 20:27:06 | DEBUG    | src.features.pipeline_builder            |   Step 'tld_enc' transform done — shape: (188296, 57)
2026-06-17 20:27:06 | DEBUG    | src.features.pipeline_builder            |   Step 'clipper' transform done — shape: (188296, 57)
2026-06-17 20:27:06 | DEBUG    | src.features.pipeline_builder            |   Step 'log1p' transform done — shape: (188296, 57)
2026-06-17 20:27:06 | DEBUG    | src.features.pipeline_builder            |   Step 'scaler' transform done — shape: (188296, 57)
2026-06-17 20:27:06 | DEBUG    | src.features.engineering                 | FeatureEngineer: added 7 features → output shape (47074, 57)
2026-06-17 20:27:06 | DEBUG    | src.features.pipeline_builder            |   Step 'engineer' transform done — shape: (47074, 57)
2026-06-17 20:27:07 | DEBUG    | src.features.encoding                    | TLDFrequencyEncoder: 3857/47074 rows had unseen TLDs → assigned rare rank 51
2026-06-17 20:27:07 | DEBUG    | src.features.pipeline_builder            |   Step 'tld_enc' transform done — shape: (47074, 57)
2026-06-17 20:27:07 | DEBUG    | src.features.pipeline_builder            |   Step 'clipper' transform done — shape: (47074, 57)
2026-06-17 20:27:07 | DEBUG    | src.features.pipeline_builder            |   Step 'log1p' transform done — shape: (47074, 57)
2026-06-17 20:27:07 | DEBUG    | src.features.pipeline_builder            |   Step 'scaler' transform done — shape: (47074, 57)
2026-06-17 20:27:07 | INFO     | src.features.pipeline_builder            | Track A shapes — X_train: (188296, 57)  X_test: (47074, 57)
2026-06-17 20:27:07 | INFO     | src.features.validation                  | =======================================================
2026-06-17 20:27:07 | INFO     | src.features.validation                  | M3.1 PIPELINE VALIDATION — Track A
2026-06-17 20:27:07 | INFO     | src.features.validation                  | =======================================================
2026-06-17 20:27:07 | INFO     | src.features.validation                  | Shape validation PASSED ✓  Track A: 57 columns
2026-06-17 20:27:07 | INFO     | src.features.validation                  | Missing/inf validation PASSED ✓  Track A
2026-06-17 20:27:07 | INFO     | src.features.validation                  | Type validation PASSED ✓
2026-06-17 20:27:07 | INFO     | src.features.validation                  | Feature count PASSED ✓  Track A: 57 features
2026-06-17 20:27:07 | INFO     | src.features.validation                  | TLD encoding PASSED ✓  dtype: str → float64
2026-06-17 20:27:07 | INFO     | src.features.validation                  | Log1p transformation PASSED ✓
2026-06-17 20:27:07 | INFO     | src.features.validation                  | Engineered features PASSED ✓  all 7 present and non-null
2026-06-17 20:27:07 | INFO     | src.features.validation                  | Binary features unchanged PASSED ✓
2026-06-17 20:27:07 | INFO     | src.features.validation                  | =======================================================
2026-06-17 20:27:07 | INFO     | src.features.validation                  | ALL 8 CHECKS PASSED ✓  Track A
2026-06-17 20:27:07 | INFO     | src.features.validation                  | =======================================================
2026-06-17 20:27:07 | INFO     | src.features.encoding                    | TLD encoding report: 50 top TLDs + 1 rare bucket
2026-06-17 20:27:07 | INFO     | src.features.pipeline_builder            | Saved: tld_encoding_report.csv  (51 rows)
2026-06-17 20:27:07 | INFO     | src.features.pipeline_builder            | Saved: skewness_correction_report.csv  (15 rows)
2026-06-17 20:27:07 | INFO     | src.features.pipeline_builder            | Saved: outlier_thresholds.csv  (57 rows)
2026-06-17 20:27:07 | INFO     | src.features.pipeline_builder            | Saved: scaling_report.csv  (57 rows)
2026-06-17 20:27:07 | INFO     | src.features.pipeline_builder            | Saved: engineered_features_report.csv  (7 rows)
2026-06-17 20:27:23 | INFO     | src.features.pipeline_builder            | Saved preprocessed: track_A/X_train.csv  track_A/X_test.csv
2026-06-17 20:27:23 | INFO     | src.features.pipeline_builder            | Pipeline saved → C:\Users\admin\Desktop\VS CODE\Explainable-Bias-Aware-Phishing-Detection\outputs\preprocessors\preprocessor_A.pkl  (6.5 KB)
2026-06-17 20:27:23 | INFO     | src.features.pipeline_builder            | 
────────────────────────────────────────
2026-06-17 20:27:23 | INFO     | src.features.pipeline_builder            | TRACK B
2026-06-17 20:27:23 | INFO     | src.features.pipeline_builder            | ────────────────────────────────────────
2026-06-17 20:27:23 | INFO     | src.features.pipeline_builder            | Built pipeline for Track B with steps: ['engineer', 'tld_enc', 'clipper', 'log1p', 'scaler']
2026-06-17 20:27:23 | INFO     | src.features.pipeline_builder            | Fitting pipeline on 188,296 training rows × 49 columns …
2026-06-17 20:27:23 | INFO     | src.features.engineering                 | FeatureEngineer fitted (no-op): input has 49 columns
2026-06-17 20:27:23 | DEBUG    | src.features.engineering                 | FeatureEngineer: added 7 features → output shape (188296, 56)
2026-06-17 20:27:23 | DEBUG    | src.features.pipeline_builder            |   Step 'engineer' fitted — output shape: (188296, 56)
2026-06-17 20:27:23 | INFO     | src.features.encoding                    | TLDFrequencyEncoder fitted: 661 unique TLDs → top-50 preserved, 611 bucketed as rare_tld (rank=51)
2026-06-17 20:27:23 | DEBUG    | src.features.encoding                    | TLDFrequencyEncoder: 15392/188296 rows had unseen TLDs → assigned rare rank 51
2026-06-17 20:27:23 | DEBUG    | src.features.pipeline_builder            |   Step 'tld_enc' fitted — output shape: (188296, 56)
2026-06-17 20:27:23 | INFO     | src.features.preprocessing               | OutlierClipper fitted: P99.9 thresholds computed for 56 numeric columns
2026-06-17 20:27:23 | DEBUG    | src.features.pipeline_builder            |   Step 'clipper' fitted — output shape: (188296, 56)
2026-06-17 20:27:23 | INFO     | src.features.preprocessing               | Log1pTransformer fitted: 15/15 features present
2026-06-17 20:27:24 | DEBUG    | src.features.pipeline_builder            |   Step 'log1p' fitted — output shape: (188296, 56)
2026-06-17 20:27:24 | INFO     | src.features.preprocessing               | RobustScalerTransformer fitted: 36 columns scaled, 20 binary columns unchanged
2026-06-17 20:27:24 | DEBUG    | src.features.pipeline_builder            |   Step 'scaler' fitted — output shape: (188296, 56)
2026-06-17 20:27:24 | INFO     | src.features.pipeline_builder            | Intermediate outlier clipping validation PASSED ✓
2026-06-17 20:27:24 | INFO     | src.features.pipeline_builder            | Pipeline fitting complete ✓
2026-06-17 20:27:24 | DEBUG    | src.features.engineering                 | FeatureEngineer: added 7 features → output shape (188296, 56)
2026-06-17 20:27:24 | DEBUG    | src.features.pipeline_builder            |   Step 'engineer' transform done — shape: (188296, 56)
2026-06-17 20:27:24 | DEBUG    | src.features.encoding                    | TLDFrequencyEncoder: 15392/188296 rows had unseen TLDs → assigned rare rank 51
2026-06-17 20:27:24 | DEBUG    | src.features.pipeline_builder            |   Step 'tld_enc' transform done — shape: (188296, 56)
2026-06-17 20:27:25 | DEBUG    | src.features.pipeline_builder            |   Step 'clipper' transform done — shape: (188296, 56)
2026-06-17 20:27:25 | DEBUG    | src.features.pipeline_builder            |   Step 'log1p' transform done — shape: (188296, 56)
2026-06-17 20:27:25 | DEBUG    | src.features.pipeline_builder            |   Step 'scaler' transform done — shape: (188296, 56)
2026-06-17 20:27:25 | DEBUG    | src.features.engineering                 | FeatureEngineer: added 7 features → output shape (47074, 56)
2026-06-17 20:27:25 | DEBUG    | src.features.pipeline_builder            |   Step 'engineer' transform done — shape: (47074, 56)
2026-06-17 20:27:25 | DEBUG    | src.features.encoding                    | TLDFrequencyEncoder: 3857/47074 rows had unseen TLDs → assigned rare rank 51
2026-06-17 20:27:25 | DEBUG    | src.features.pipeline_builder            |   Step 'tld_enc' transform done — shape: (47074, 56)
2026-06-17 20:27:25 | DEBUG    | src.features.pipeline_builder            |   Step 'clipper' transform done — shape: (47074, 56)
2026-06-17 20:27:25 | DEBUG    | src.features.pipeline_builder            |   Step 'log1p' transform done — shape: (47074, 56)
2026-06-17 20:27:25 | DEBUG    | src.features.pipeline_builder            |   Step 'scaler' transform done — shape: (47074, 56)
2026-06-17 20:27:25 | INFO     | src.features.pipeline_builder            | Track B shapes — X_train: (188296, 56)  X_test: (47074, 56)
2026-06-17 20:27:25 | INFO     | src.features.validation                  | =======================================================
2026-06-17 20:27:25 | INFO     | src.features.validation                  | M3.1 PIPELINE VALIDATION — Track B
2026-06-17 20:27:25 | INFO     | src.features.validation                  | =======================================================
2026-06-17 20:27:25 | INFO     | src.features.validation                  | Shape validation PASSED ✓  Track B: 56 columns
2026-06-17 20:27:25 | INFO     | src.features.validation                  | Missing/inf validation PASSED ✓  Track B
2026-06-17 20:27:25 | INFO     | src.features.validation                  | Type validation PASSED ✓
2026-06-17 20:27:25 | INFO     | src.features.validation                  | Feature count PASSED ✓  Track B: 56 features
2026-06-17 20:27:25 | INFO     | src.features.validation                  | TLD encoding PASSED ✓  dtype: str → float64
2026-06-17 20:27:25 | INFO     | src.features.validation                  | Log1p transformation PASSED ✓
2026-06-17 20:27:25 | INFO     | src.features.validation                  | Engineered features PASSED ✓  all 7 present and non-null
2026-06-17 20:27:25 | INFO     | src.features.validation                  | Binary features unchanged PASSED ✓
2026-06-17 20:27:25 | INFO     | src.features.validation                  | =======================================================
2026-06-17 20:27:25 | INFO     | src.features.validation                  | ALL 8 CHECKS PASSED ✓  Track B
2026-06-17 20:27:25 | INFO     | src.features.validation                  | =======================================================
2026-06-17 20:27:25 | INFO     | src.features.encoding                    | TLD encoding report: 50 top TLDs + 1 rare bucket
2026-06-17 20:27:25 | INFO     | src.features.pipeline_builder            | Saved: tld_encoding_report.csv  (51 rows)
2026-06-17 20:27:25 | INFO     | src.features.pipeline_builder            | Saved: skewness_correction_report.csv  (15 rows)
2026-06-17 20:27:25 | INFO     | src.features.pipeline_builder            | Saved: outlier_thresholds.csv  (56 rows)
2026-06-17 20:27:25 | INFO     | src.features.pipeline_builder            | Saved: scaling_report.csv  (56 rows)
2026-06-17 20:27:25 | INFO     | src.features.pipeline_builder            | Saved: engineered_features_report.csv  (7 rows)
2026-06-17 20:27:39 | INFO     | src.features.pipeline_builder            | Saved preprocessed: track_B/X_train.csv  track_B/X_test.csv
2026-06-17 20:27:39 | INFO     | src.features.pipeline_builder            | Pipeline saved → C:\Users\admin\Desktop\VS CODE\Explainable-Bias-Aware-Phishing-Detection\outputs\preprocessors\preprocessor_B.pkl  (6.5 KB)
2026-06-17 20:27:39 | INFO     | src.features.pipeline_builder            | =======================================================
2026-06-17 20:27:39 | INFO     | src.features.pipeline_builder            | PREPROCESSING COMPLETE — both tracks fitted, validated, saved
2026-06-17 20:27:39 | INFO     | src.features.pipeline_builder            | =======================================================
2026-06-17 20:27:39 | INFO     | src.features.pipeline_builder            | Pipeline loaded ← C:\Users\admin\Desktop\VS CODE\Explainable-Bias-Aware-Phishing-Detection\outputs\preprocessors\preprocessor_A.pkl
2026-06-17 20:27:39 | DEBUG    | src.features.engineering                 | FeatureEngineer: added 7 features → output shape (47074, 57)
2026-06-17 20:27:39 | DEBUG    | src.features.pipeline_builder            |   Step 'engineer' transform done — shape: (47074, 57)
2026-06-17 20:27:39 | DEBUG    | src.features.encoding                    | TLDFrequencyEncoder: 3857/47074 rows had unseen TLDs → assigned rare rank 51
2026-06-17 20:27:39 | DEBUG    | src.features.pipeline_builder            |   Step 'tld_enc' transform done — shape: (47074, 57)
2026-06-17 20:27:39 | DEBUG    | src.features.pipeline_builder            |   Step 'clipper' transform done — shape: (47074, 57)
2026-06-17 20:27:39 | DEBUG    | src.features.pipeline_builder            |   Step 'log1p' transform done — shape: (47074, 57)
2026-06-17 20:27:39 | DEBUG    | src.features.pipeline_builder            |   Step 'scaler' transform done — shape: (47074, 57)
2026-06-17 20:27:40 | INFO     | src.features.pipeline_builder            | Pipeline loaded ← C:\Users\admin\Desktop\VS CODE\Explainable-Bias-Aware-Phishing-Detection\outputs\preprocessors\preprocessor_B.pkl
2026-06-17 20:27:40 | DEBUG    | src.features.engineering                 | FeatureEngineer: added 7 features → output shape (47074, 56)
2026-06-17 20:27:40 | DEBUG    | src.features.pipeline_builder            |   Step 'engineer' transform done — shape: (47074, 56)
2026-06-17 20:27:40 | DEBUG    | src.features.encoding                    | TLDFrequencyEncoder: 3857/47074 rows had unseen TLDs → assigned rare rank 51
2026-06-17 20:27:40 | DEBUG    | src.features.pipeline_builder            |   Step 'tld_enc' transform done — shape: (47074, 56)
2026-06-17 20:27:40 | DEBUG    | src.features.pipeline_builder            |   Step 'clipper' transform done — shape: (47074, 56)
2026-06-17 20:27:40 | DEBUG    | src.features.pipeline_builder            |   Step 'log1p' transform done — shape: (47074, 56)
2026-06-17 20:27:40 | DEBUG    | src.features.pipeline_builder            |   Step 'scaler' transform done — shape: (47074, 56)
2026-06-17 20:37:43 | DEBUG    | src.models.xgboost_model                 | xgboost library found — using XGBClassifier
2026-06-17 20:37:43 | DEBUG    | src.models.lightgbm_model                | lightgbm library found — using LGBMClassifier
2026-06-17 20:38:00 | DEBUG    | src.models.xgboost_model                 | xgboost library found — using XGBClassifier
2026-06-17 20:38:00 | DEBUG    | src.models.lightgbm_model                | lightgbm library found — using LGBMClassifier
2026-06-17 20:44:27 | DEBUG    | src.models.xgboost_model                 | xgboost library found — using XGBClassifier
2026-06-17 20:44:27 | DEBUG    | src.models.lightgbm_model                | lightgbm library found — using LGBMClassifier
2026-06-17 20:44:27 | INFO     | src.training.model_registry              |   Logistic Regression       : sklearn
2026-06-17 20:44:27 | INFO     | src.training.model_registry              |   Random Forest             : sklearn
2026-06-17 20:44:27 | INFO     | src.training.model_registry              |   XGBoost                   : xgboost
2026-06-17 20:44:27 | INFO     | src.training.model_registry              |   LightGBM                  : lightgbm
2026-06-17 20:44:27 | INFO     | src.training.trainer                     | Loading Track A preprocessed data …
2026-06-17 20:44:30 | INFO     | src.training.trainer                     | Track A loaded: X_train=(188296, 57)  X_test=(47074, 57)  y_train=188,296  y_test=47,074
2026-06-17 20:44:30 | INFO     | src.training.trainer                     | Loading Track B preprocessed data …
2026-06-17 20:44:32 | INFO     | src.training.trainer                     | Track B loaded: X_train=(188296, 56)  X_test=(47074, 56)  y_train=188,296  y_test=47,074
2026-06-17 20:44:32 | INFO     | src.models.logistic_regression           | Logistic Regression initialized
2026-06-17 20:44:32 | DEBUG    | src.training.model_registry              | Track A: registered 'logistic_regression' (LogisticRegression)
2026-06-17 20:44:32 | INFO     | src.models.random_forest                 | Random Forest initialized
2026-06-17 20:44:32 | DEBUG    | src.training.model_registry              | Track A: registered 'random_forest' (RandomForestClassifier)
2026-06-17 20:44:32 | DEBUG    | src.models.xgboost_model                 | Created XGBoost (XGBClassifier): n_estimators=300, lr=0.05
2026-06-17 20:44:32 | DEBUG    | src.training.model_registry              | Track A: registered 'xgboost' (XGBClassifier)
2026-06-17 20:44:32 | DEBUG    | src.models.lightgbm_model                | Created LightGBM (LGBMClassifier): n_estimators=300, num_leaves=63
2026-06-17 20:44:32 | DEBUG    | src.training.model_registry              | Track A: registered 'lightgbm' (LGBMClassifier)
2026-06-17 20:44:32 | INFO     | src.training.model_registry              | Model registry: 4 models for Track A: ['logistic_regression', 'random_forest', 'xgboost', 'lightgbm']
2026-06-17 20:44:32 | INFO     | src.training.trainer                     | =======================================================
2026-06-17 20:44:32 | INFO     | src.training.trainer                     | TRACK A — TRAINING 4 MODELS
2026-06-17 20:44:32 | INFO     | src.training.trainer                     | =======================================================
2026-06-17 20:44:32 | INFO     | src.training.trainer                     | Loading Track A preprocessed data …
2026-06-17 20:44:35 | INFO     | src.training.trainer                     | Track A loaded: X_train=(188296, 57)  X_test=(47074, 57)  y_train=188,296  y_test=47,074
2026-06-17 20:44:35 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:44:35 | INFO     | src.training.trainer                     | Training: Logistic Regression  |  Track A
2026-06-17 20:44:35 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:44:37 | INFO     | src.training.trainer                     | Training complete: LogisticRegression  (188,296 rows, 2.31s)
2026-06-17 20:44:37 | INFO     | src.utils.metrics_logger                 | [Logistic Regression] Training Time: 2.311s
2026-06-17 20:44:38 | INFO     | src.training.trainer                     | Test evaluation: accuracy=1.0000  f1=1.0000  roc_auc=1.0000
2026-06-17 20:44:38 | INFO     | src.utils.metrics_logger                 | [Logistic Regression] TEST Metrics
2026-06-17 20:44:38 | INFO     | src.utils.metrics_logger                 |     accuracy: 0.999958
2026-06-17 20:44:38 | INFO     | src.utils.metrics_logger                 |     precision: 0.999958
2026-06-17 20:44:38 | INFO     | src.utils.metrics_logger                 |     recall: 0.999958
2026-06-17 20:44:38 | INFO     | src.utils.metrics_logger                 |     f1: 0.999958
2026-06-17 20:44:38 | INFO     | src.utils.metrics_logger                 |     roc_auc: 1.0
2026-06-17 20:44:38 | INFO     | src.utils.metrics_logger                 |     n_test: 47074
2026-06-17 20:44:38 | INFO     | src.utils.metrics_logger                 |     samples: 47074
